Time,A1,A2,A3,A5,A6,A7,B1,B2,B3,B5,B6,B7,C1,C2,C3,C5,C6,C7,D1,D2,D3,D5,D6,D7,E1,E2,E3,E5,E6,E7,F1,F2,F3,F5,F6,F7,G1,G2,G3,G5,G6,G7,H1,H2,H3,H5,H6,H7,SV1,SV2,SV4,SV5,SV6,Thermostat,SV3,SV2 New,SV3 New,Return,Bath2 SV,BGlobe,Heater 1,Humidifier 2,Total [V],Diffuse [V],Kitchen Pyranometer [V],Living Room Pyranometer [V],Master Bedroom Pyranometer [V],Bedroom2 Pyranometer [V],Bedroom3 Pyranometer [V],Total [W/m2],Diffuse [W/m2],Kitchen Pyranometer [W/m2],Living Room Pyranometer [W/m2],Master Bedroom Pyranometer [W/m2],Bedroom2 Pyranometer [W/m2],Bedroom3 Pyranometer [W/m2],SV1 RH[%],TStatRH[%],SV2 RH[%],SV3 RH[%],SV4 RH [%],SV5 RH [%],SV9 RH [%],SV6 RH [%]
6/20/2024 3:05:17 PM,25.712592,26.667937,37.645900,25.026774,25.589072,37.926702,24.434740,25.289841,33.109826,24.833095,25.134898,33.090042,24.697449,25.112727,25.259222,25.041406,26.610426,25.496031,25.034453,25.521610,24.157132,23.453462,25.579615,32.744054,25.025994,25.856299,32.822116,24.959233,25.170916,33.271120,23.947058,24.980268,34.356983,25.127742,25.610922,23.030091,-56759.823442,23.051212,34.582962,24.095312,25.127285,34.146155,24.838513,25.630787,37.434179,24.729406,25.514326,38.592261,24.460305,24.300741,23.859083,23.749063,22.781614,23.845561,23.745624,23.597513,23.495460,23.051212,17.433311,24.155094,0,0,1.041576,0.197467,-1.377478,-1.107600,-0.857093,-0.699171,-0.549130,1041.575942,197.467203,0.000000,0.000000,0.000000,0.000000,0.000000,73.607955,77.144681,65.471607,66.257649,55.654041,72.010675,56.174450,1076.800023
6/20/2024 3:05:47 PM,25.721610,26.683772,37.794560,25.028718,25.599005,38.079283,24.446986,25.296811,33.143434,24.833209,25.129756,33.120279,24.706257,25.105298,25.274418,25.048836,26.608935,25.488826,25.038672,25.511665,24.157465,23.532695,25.567616,32.764404,25.028613,25.846589,32.843137,24.960708,25.161193,33.296392,23.941892,24.979229,34.355830,25.129081,25.604040,23.030977,-56760.259836,23.068168,34.598395,24.100777,25.124510,34.170126,24.857234,25.634636,37.578303,24.733491,25.529595,38.760720,24.442184,24.318791,23.868212,23.715555,22.796966,23.796245,23.683458,23.564683,23.474779,23.055077,17.477184,24.160095,1,1,1.045844,0.198452,-1.259283,-1.007463,-0.768775,-0.613809,-0.465737,1045.844097,198.452160,0.000000,0.000000,0.000000,0.000000,0.000000,53.819684,40.390346,44.075333,47.519501,47.614030,43.493248,34.384378,-1072.615822
6/20/2024 3:06:17 PM,25.719134,26.680845,37.944657,25.031268,25.599269,38.219949,24.443359,25.286107,33.164149,24.831415,25.133448,33.134701,24.695540,25.109219,25.288620,25.044527,26.605750,25.503449,25.028390,25.502078,24.191596,23.515500,25.563283,32.759010,25.021988,25.843171,32.870134,24.954769,25.163484,33.319319,23.931356,24.976719,34.331631,25.114015,25.583736,23.004364,-56755.879450,23.032603,34.584742,24.082012,25.113101,34.168575,24.841016,25.626664,37.714865,24.719099,25.517967,38.912731,24.434681,24.338760,23.883388,23.687635,22.694789,23.812339,23.809589,23.545698,23.462672,23.027118,17.485598,24.140905,0,0,1.047157,0.204034,-1.374194,-1.107600,-0.859063,-0.700813,-0.549458,1047.157375,204.033582,0.000000,0.000000,0.000000,0.000000,0.000000,55.493319,55.288979,65.340341,66.126383,54.636733,55.635306,55.550939,69.139162
6/20/2024 3:06:47 PM,25.738251,26.690810,38.075699,25.021378,25.590076,38.344469,24.424988,25.271881,33.171734,24.821521,25.120361,33.138465,24.684499,25.097046,25.288561,25.028008,26.607392,25.511261,25.033238,25.504638,24.182483,23.483208,25.561275,32.775030,25.013805,25.841849,32.884350,24.957103,25.154389,33.341387,23.920634,24.972422,34.321660,25.105223,25.582489,23.004487,-56754.083248,23.030661,34.575001,24.071369,25.110709,34.167798,24.828102,25.619481,37.842138,24.712588,25.520602,39.072126,24.439245,24.368967,23.866645,23.693354,22.773114,23.821953,23.771984,23.563344,23.464953,23.115258,17.531814,24.151428,1,1,1.045516,0.199765,-1.393565,-1.131239,-0.885656,-0.732988,-0.588200,1045.515777,199.765436,0.000000,0.000000,0.000000,0.000000,0.000000,42.891833,47.642764,61.336744,52.277875,43.019737,50.286238,47.675010,-1072.615822
6/20/2024 3:07:17 PM,25.748094,26.707468,38.219251,25.030779,25.591473,38.483718,24.425931,25.276935,33.189518,24.805309,25.115131,33.157149,24.688645,25.094787,25.281734,25.035122,26.609481,25.538933,25.034648,25.512898,24.191224,23.525447,25.564282,32.780241,25.023903,25.850788,32.912501,24.951196,25.165397,33.361197,23.927317,24.963086,34.317574,25.112030,25.589746,23.002600,-56755.402435,23.034742,34.568900,24.083230,25.120487,34.185470,24.835599,25.634043,37.997033,24.718485,25.525804,39.235076,24.457975,24.368699,23.870730,23.738706,22.744359,23.845520,23.744207,23.686894,23.508950,23.031886,17.528522,24.149098,0,0,1.042889,0.202720,-1.389297,-1.126642,-0.883030,-0.730362,-0.583603,1042.889221,202.720306,0.000000,0.000000,0.000000,0.000000,0.000000,48.339351,47.905295,47.586684,54.443755,53.356895,49.629910,48.003173,-1072.615822
6/20/2024 3:07:47 PM,25.760233,26.717533,38.375230,25.042251,25.607955,38.622275,24.426430,25.285888,33.210237,24.796659,25.109915,33.175622,24.688915,25.100772,25.275606,25.034707,26.607027,25.539214,25.026698,25.517290,24.201582,23.548892,25.562507,32.786142,25.022126,25.848101,32.926946,24.942331,25.156993,33.370012,23.915912,24.962909,34.300160,25.101823,25.581604,22.991888,-56752.857881,23.023572,34.557322,24.073918,25.114167,34.184202,24.826759,25.624989,38.122634,24.714904,25.518575,39.367023,24.449868,24.263051,23.872467,23.750301,22.682233,23.874072,23.790644,23.621453,23.528808,23.036611,17.553280,24.142131,1,1,1.043546,0.212242,-1.182785,-0.929323,-0.692277,-0.536325,-0.384314,1043.545860,212.241556,0.000000,0.000000,0.000000,0.000000,0.000000,54.771359,39.274589,58.284822,60.678866,52.405220,41.950879,36.648708,-1072.648639
6/20/2024 3:08:17 PM,25.753942,26.723100,38.492973,25.035264,25.601890,38.740848,24.411193,25.279590,33.221799,24.785322,25.094014,33.181116,24.685355,25.100872,25.268394,25.023833,26.615745,25.556401,25.011441,25.496795,24.184237,23.569592,25.545440,32.789800,25.013270,25.834924,32.947920,24.930958,25.143111,33.392090,23.909556,24.947421,34.281014,25.098767,25.583118,22.980552,-56752.642598,23.017748,34.545135,24.062837,25.107910,34.191970,24.839025,25.624448,38.253160,24.714819,25.521231,39.511203,24.455380,24.383730,23.869506,23.680626,22.719700,23.838796,23.755133,23.590515,23.408406,23.008160,17.665480,24.130238,0,0,1.042889,0.218480,-1.375179,-1.107928,-0.859719,-0.702126,-0.552741,1042.889221,218.479617,0.000000,0.000000,0.000000,0.000000,0.000000,51.850702,41.801450,60.450702,64.321483,54.702366,55.110244,43.080717,-1072.615822
6/20/2024 3:08:47 PM,25.763300,26.730844,38.636598,25.024746,25.611479,38.869515,24.409361,25.265193,33.254386,24.793784,25.101785,33.200220,24.674143,25.091270,25.270677,25.029319,26.624546,25.566592,25.019128,25.498536,24.211633,23.629585,25.547638,32.800063,25.012727,25.835295,32.978868,24.932244,25.135025,33.413350,23.903970,24.951451,34.268836,25.081555,25.555647,22.975892,-56749.524466,22.990586,34.521531,24.046274,25.083383,34.175079,24.817914,25.619357,38.371656,24.698965,25.508830,39.650033,24.443300,24.466647,23.909892,23.742348,22.731469,23.846182,23.706814,23.580477,23.392170,22.909247,17.734965,24.125251,1,1,1.035666,0.228329,-1.227764,-0.982182,-0.746449,-0.594766,-0.446366,1035.666190,228.329186,0.000000,0.000000,0.000000,0.000000,0.000000,59.759447,59.850454,65.701322,98.647404,65.892749,62.067315,59.915516,1076.800023
6/20/2024 3:09:17 PM,25.768130,26.747511,38.769997,25.032328,25.608548,38.998408,24.408711,25.258604,33.274649,24.781699,25.088107,33.215091,24.674638,25.096108,25.270715,25.016325,26.606906,25.586135,25.023376,25.495243,24.224820,23.602661,25.543203,32.802894,24.996855,25.829265,32.992941,24.924145,25.136758,33.434824,23.885770,24.931691,34.258749,25.076760,25.553141,22.975439,-56749.279520,22.995644,34.517054,24.040324,25.083161,34.177552,24.814032,25.618906,38.501094,24.696226,25.522768,39.786679,24.465044,24.397517,23.905766,23.765270,22.828634,23.920203,23.801029,23.617854,23.444242,23.097975,17.768863,24.122960,0,0,1.053395,0.218151,-1.239912,-0.982510,-0.744808,-0.589513,-0.437173,1053.395446,218.151298,0.000000,0.000000,0.000000,0.000000,0.000000,41.349463,55.453061,63.436992,64.682463,55.293061,50.023707,55.583755,-1072.648639
6/20/2024 3:09:47 PM,25.755961,26.750629,38.899255,25.038201,25.605965,39.120278,24.392844,25.288009,33.290760,24.765616,25.072263,33.232552,24.667245,25.078664,25.245279,25.003450,26.627423,25.607838,25.034132,25.502562,24.220250,23.628353,25.558742,32.832822,25.012641,25.846393,33.031402,24.929186,25.129683,33.465611,23.886697,24.940390,34.258500,25.074678,25.561794,22.998833,-56750.062260,23.011461,34.513667,24.039841,25.088393,34.196146,24.819725,25.629384,38.637135,24.698718,25.526625,39.926805,24.466931,24.522090,23.893447,23.681879,22.830986,23.888634,23.776558,23.607591,23.442692,22.992884,18.188047,24.123245,1,1,1.057664,0.225703,-1.429352,-1.166040,-0.918488,-0.761880,-0.616107,1057.663601,225.702634,0.000000,0.000000,0.000000,0.000000,0.000000,56.773158,55.485877,63.732339,64.518381,55.194612,55.766572,55.846286,1076.800023
6/20/2024 3:10:17 PM,25.758066,26.752958,39.024822,25.033679,25.602591,39.241349,24.394727,25.267495,33.316653,24.760177,25.071171,33.251481,24.667983,25.084429,25.255156,25.011503,26.616021,25.612166,25.034122,25.497071,24.235354,23.673053,25.559874,32.855980,25.008059,25.833830,33.050728,24.928718,25.137216,33.485370,23.894479,24.934892,34.264678,25.069087,25.547302,23.008141,-56749.103755,23.007223,34.516479,24.037903,25.077088,34.205016,24.826711,25.634075,38.752616,24.701587,25.522866,40.057061,24.477707,24.599000,23.926006,23.695425,22.849150,23.880403,23.728667,23.618845,23.441105,23.029868,18.697427,24.120515,0,0,1.075393,0.230956,-1.367956,-1.106286,-0.860047,-0.706394,-0.559964,1075.392858,230.955738,0.000000,0.000000,0.000000,0.000000,0.000000,39.117950,43.901698,52.148160,60.252253,38.950507,38.734874,41.078919,-1072.648639
6/20/2024 3:10:47 PM,25.759623,26.756334,39.151823,25.041640,25.605062,39.367850,24.397433,25.261056,33.355712,24.771802,25.072730,33.288972,24.661993,25.078673,25.272024,25.016492,26.611750,25.619303,25.026407,25.492333,24.236100,23.672653,25.544176,32.865035,25.001716,25.827042,33.072819,24.914142,25.110989,33.514854,23.878267,24.925347,34.282089,25.072432,25.552928,23.028261,-56750.415704,23.029639,34.526035,24.039423,25.082033,34.227364,24.833260,25.644265,38.878978,24.712942,25.532146,40.199935,24.506037,24.616797,24.007297,23.767127,22.917307,23.925955,23.879665,23.631406,23.437155,22.933381,19.340409,24.126877,1,1,1.103300,0.253610,-1.341691,-1.086259,-0.847571,-0.697858,-0.551428,1103.300023,253.609747,0.000000,0.000000,0.000000,0.000000,0.000000,56.773158,55.485877,63.568257,65.109076,56.376001,55.930654,56.338532,-1072.648639
6/20/2024 3:11:17 PM,25.768807,26.768915,39.262009,25.043522,25.611737,39.465117,24.387642,25.261795,33.372391,24.756071,25.055410,33.305879,24.657470,25.081698,25.278247,25.019975,26.610563,25.658984,25.031847,25.494341,24.276355,23.714102,25.547782,32.899175,24.995953,25.812616,33.106945,24.904033,25.117570,33.538168,23.882573,24.912494,34.279791,25.060031,25.535287,23.040602,-56748.679470,23.041061,34.510513,24.024245,25.078319,34.230224,24.816736,25.642611,38.990673,24.700303,25.538484,40.308676,24.497907,24.412987,24.015425,23.802078,22.975512,23.942792,23.888941,23.631974,23.474194,23.114865,19.626208,24.122406,0,0,1.097719,0.258206,-1.373538,-1.117121,-0.876463,-0.725109,-0.580977,1097.718590,258.206213,0.000000,0.000000,0.000000,0.000000,0.000000,42.859016,54.041957,58.186373,63.894870,43.315085,44.609005,54.894612,-1072.615822
6/20/2024 3:11:47 PM,25.782034,26.784847,39.386979,25.054254,25.606473,39.579830,24.388546,25.249443,33.409901,24.747595,25.070485,33.335753,24.652196,25.074600,25.310909,25.013104,26.627928,25.671133,25.031438,25.501012,24.308459,23.733866,25.549886,32.925986,25.001259,25.823847,33.131721,24.919402,25.120818,33.577521,23.890184,24.915515,34.289816,25.060877,25.537046,23.066016,-56749.354406,23.052472,34.522551,24.028988,25.079851,34.241372,24.817582,25.645054,39.112548,24.703895,25.539786,40.429565,24.527697,24.557219,24.090603,23.766587,22.942254,24.019815,24.079608,23.659296,23.544184,23.107098,19.905750,24.135270,1,1,1.086556,0.256565,-1.367956,-1.114166,-0.874494,-0.722482,-0.575395,1086.555724,256.564618,0.000000,0.000000,0.000000,0.000000,0.000000,56.543443,94.406091,89.296291,66.552996,76.164272,55.471224,117.311343,1076.800023
6/20/2024 3:12:17 PM,25.783856,26.786438,39.483522,25.062938,25.608753,39.680993,24.394494,25.244184,33.435959,24.746219,25.056308,33.357995,24.660658,25.077568,25.320273,25.017672,26.614968,25.692393,25.026893,25.487564,24.317187,23.787533,25.554023,32.936583,24.984368,25.809724,33.171536,24.901822,25.107131,33.594168,23.875086,24.916228,34.291481,25.050230,25.528008,23.095727,-56749.867975,23.067491,34.531837,24.019693,25.067833,34.254027,24.818137,25.643553,39.211684,24.708797,25.545821,40.533090,24.539025,24.627812,24.100109,23.790998,22.959361,24.064832,24.143172,23.713288,23.577092,22.956146,20.142700,24.123702,0,0,1.094107,0.277577,-1.236629,-0.982510,-0.745793,-0.594109,-0.444068,1094.107074,277.577034,0.000000,0.000000,0.000000,0.000000,0.000000,56.609076,56.109388,65.931036,75.544681,55.719674,55.832205,56.535430,1076.800023
6/20/2024 3:12:47 PM,25.789101,26.796455,39.592025,25.074362,25.620849,39.776812,24.416236,25.318211,33.453476,24.738665,25.059275,33.383380,24.676210,25.086935,25.353396,25.028412,26.628193,25.717971,25.033532,25.490087,24.349937,23.852636,25.554261,32.984491,24.991237,25.817950,33.202115,24.905262,25.110569,33.650321,23.915200,24.930187,34.288133,25.058476,25.529394,23.134765,-56751.743184,23.095513,34.519075,24.030476,25.074935,34.269518,24.816094,25.649277,39.332920,24.707897,25.559767,40.650906,24.516466,24.764948,24.118990,23.890566,23.114197,24.095855,24.213352,23.844959,23.674182,22.701067,20.244197,24.131359,1,1,1.110195,0.293336,-1.272744,-1.024535,-0.790772,-0.644014,-0.503493,1110.194735,293.336346,0.000000,0.000000,0.000000,0.000000,0.000000,74.559630,70.843939,68.621978,73.510067,67.992996,89.501800,101.854835,1076.800023
6/20/2024 3:13:17 PM,25.758041,26.755437,39.676091,25.069087,25.611014,39.854638,24.414845,25.403866,33.473004,24.750086,25.062915,33.409651,24.663838,25.080746,25.373940,25.029081,26.611878,25.750934,25.041168,25.487209,24.383225,23.888021,25.551384,33.015837,24.976238,25.805716,33.228502,24.901694,25.097632,33.680725,23.916437,24.935537,34.289497,25.035863,25.520963,23.179771,-56752.387770,23.122390,34.516852,24.012625,25.063067,34.279181,24.808566,25.645186,39.422615,24.708374,25.549510,40.760729,24.511993,25.073300,24.154368,23.956436,23.196012,24.133525,24.457062,23.980724,23.834291,22.554111,20.370615,24.138106,0,0,1.136132,0.307454,-1.278654,-1.035041,-0.802263,-0.657475,-0.515970,1136.131985,307.454063,0.000000,0.000000,0.000000,0.000000,0.000000,54.738543,53.090282,66.784262,66.388914,39.902182,56.751063,56.699512,-1072.648639
6/20/2024 3:13:47 PM,25.753150,26.759213,39.780249,25.086592,25.619137,39.947895,24.432832,25.425927,33.498966,24.751590,25.073562,33.438986,24.665571,25.082020,25.388920,25.034242,26.617537,25.770071,25.040901,25.501788,24.411115,23.920524,25.559567,33.045929,24.993119,25.808417,33.273414,24.916291,25.120909,33.719084,23.942064,24.945332,34.293733,25.032637,25.517055,23.227023,-56755.436558,23.150138,34.522432,24.025201,25.064413,34.294406,24.810599,25.658632,39.539988,24.709493,25.559533,40.881772,24.560441,25.132891,24.263996,24.001504,23.349686,24.326276,24.620623,24.079855,24.049616,22.474748,20.511366,24.155902,1,1,0.420724,0.335361,-1.081006,-0.853153,-0.634493,-0.495942,-0.356407,420.724136,335.361181,0.000000,0.000000,0.000000,0.000000,0.000000,92.969612,81.706157,77.121418,66.717078,73.210799,83.266690,57.618370,1076.800023
6/20/2024 3:14:17 PM,25.754474,26.772151,39.878227,25.101176,25.627311,40.050273,24.446520,25.447810,33.538904,24.755433,25.089289,33.478030,24.677880,25.098204,25.424967,25.041512,26.597060,25.785395,25.043218,25.504560,24.433579,23.933387,25.566677,33.076087,24.986062,25.802742,33.304681,24.921811,25.123454,33.757059,23.958364,24.960911,34.313120,25.023366,25.504368,23.278529,-56757.527708,23.192472,34.543827,24.027136,25.053314,34.319400,24.809100,25.655766,39.641262,24.720576,25.577904,40.994280,24.602642,25.169327,24.430306,24.093695,23.565166,24.484096,24.750896,24.196764,24.116601,22.576429,20.718460,24.187833,0,0,1.157144,0.343569,-1.137148,-0.897147,-0.669294,-0.524834,-0.381359,1157.144443,343.569156,0.000000,0.000000,0.000000,0.000000,0.000000,55.263605,57.225145,66.981160,66.027934,56.376001,56.751063,56.535430,-1072.648639
6/20/2024 3:14:47 PM,25.749598,26.769109,39.963956,25.105666,25.612388,40.135751,24.447125,25.424657,33.566226,24.750547,25.078921,33.504008,24.694728,25.098122,25.453438,25.044174,26.598005,25.808938,25.043480,25.509389,24.460394,23.983372,25.558718,33.091857,24.984495,25.803688,33.339769,24.904693,25.121659,33.801992,23.965042,24.973978,34.343033,25.029170,25.488698,23.334145,-56760.650609,23.235477,34.570363,24.033182,25.043801,34.363663,24.813535,25.657910,39.746717,24.727070,25.586213,41.093699,24.652151,25.183583,24.481665,24.148067,23.643217,24.577328,24.861456,24.390333,24.234409,22.585248,20.950821,24.202805,1,1,1.170606,0.360313,-1.248777,-1.000896,-0.767462,-0.621032,-0.480839,1170.605549,360.313428,0.000000,0.000000,0.000000,0.000000,0.000000,55.755850,56.700083,65.635689,66.356098,56.572899,57.144859,56.108817,1076.800023
6/20/2024 3:15:17 PM,25.747356,26.771426,40.042917,25.119877,25.620419,40.198286,24.454947,25.374440,33.592992,24.753103,25.084447,33.546949,24.705292,25.101362,25.473806,25.052900,26.599729,25.832575,25.034693,25.505635,24.490507,24.022909,25.567753,33.130651,24.976164,25.800850,33.385733,24.905966,25.108530,33.837362,23.996103,24.973878,34.367323,25.008668,25.464789,23.368174,-56761.848874,23.267448,34.578952,24.025008,25.038846,34.391091,24.810635,25.660723,39.809555,24.725085,25.596562,41.161676,24.682584,25.108390,24.575501,24.250900,23.734927,24.709580,24.887531,24.495631,24.307229,22.537451,21.133887,24.247923,0,0,1.185052,0.353090,-1.280295,-1.033728,-0.800622,-0.652222,-0.512358,1185.051615,353.090409,0.000000,0.000000,0.000000,0.000000,0.000000,35.770680,55.551510,41.384390,52.704488,51.978607,38.931772,55.485306,-1072.648639
6/20/2024 3:15:47 PM,25.759452,26.796935,40.113181,25.127418,25.635030,40.278277,24.463872,25.367128,33.636109,24.743265,25.066386,33.587150,24.710323,25.124675,25.509434,25.059528,26.586039,25.860401,25.056851,25.507217,24.527566,24.116814,25.572759,33.168849,24.986207,25.809278,33.414475,24.910065,25.111027,33.885830,24.016935,24.986893,34.421984,25.009075,25.469993,23.418824,-56766.321720,23.312143,34.625970,24.040079,25.045883,34.435212,24.820420,25.679166,39.902867,24.751114,25.628023,41.253188,24.744658,25.265704,24.597317,24.298147,23.864738,24.770049,24.942718,24.571688,24.404378,22.552007,21.375249,24.289675,1,1,1.188335,0.324527,-1.148640,-0.907982,-0.679144,-0.533042,-0.388254,1188.334811,324.526653,0.000000,0.000000,0.000000,0.000000,0.000000,49.192576,55.124897,67.309324,64.518381,46.596722,57.046410,56.174450,-1072.615822
6/20/2024 3:16:17 PM,25.769804,26.820475,40.204124,25.160411,25.656344,40.366532,24.487757,25.359212,33.694572,24.775370,25.081325,33.648763,24.744031,25.153555,25.548567,25.084983,26.578358,25.878725,25.048688,25.509796,24.564936,24.142306,25.585157,33.205778,24.987646,25.800443,33.465763,24.913333,25.122980,33.928315,24.033039,25.004108,34.463487,25.010702,25.464538,23.451653,-56768.840321,23.351862,34.661853,24.041709,25.044309,34.489492,24.821133,25.683987,39.975838,24.755487,25.635356,41.339893,24.771858,25.307497,24.641228,24.350558,23.955005,24.764309,24.943612,24.595694,24.437549,22.527165,21.592899,24.302935,0,0,1.193916,0.326497,-1.288503,-1.041608,-0.810143,-0.663385,-0.526804,1193.916246,326.496567,0.000000,0.000000,0.000000,0.000000,0.000000,57.560751,56.503185,73.150637,65.273158,57.097961,61.410988,56.797961,1076.800023
6/20/2024 3:16:47 PM,25.769862,26.819850,40.284615,25.173954,25.659827,40.454307,24.496512,25.365896,33.722471,24.781833,25.095327,33.677788,24.744547,25.166184,25.582879,25.089155,26.590715,25.901369,25.048512,25.501626,24.584896,24.174653,25.586579,33.248083,24.979924,25.793876,33.498836,24.898978,25.103374,33.971456,24.060353,25.006217,34.516410,25.020780,25.475063,23.511536,-56775.250003,23.417492,34.726407,24.071967,25.052786,34.561241,24.836704,25.702726,40.077386,24.786843,25.668937,41.447574,24.803236,25.381790,24.685884,24.452240,24.025615,24.816730,25.007902,24.630516,24.481766,22.520082,21.784730,24.349454,1,1,1.189320,0.304499,-1.172607,-0.927353,-0.696216,-0.549786,-0.404670,1189.319770,304.499192,0.000000,0.000000,0.000000,0.000000,0.000000,54.115032,55.649959,65.766954,63.796421,56.474450,57.899636,56.469797,-1072.681456
6/20/2024 3:17:17 PM,25.766613,26.832779,40.388468,25.186471,25.664797,40.540851,24.505843,25.368584,33.766649,24.795961,25.103732,33.706477,24.757075,25.168644,25.614337,25.093217,26.599359,25.933529,25.083015,25.523535,24.616001,24.212655,25.603918,33.283577,25.000715,25.825130,33.551157,24.927090,25.140388,34.018790,24.099280,25.051468,34.568886,25.019890,25.465722,23.554676,-56778.901887,23.445961,34.760264,24.070846,25.058754,34.604299,24.839244,25.714622,40.166508,24.804250,25.689053,41.545957,24.831728,25.440857,24.721018,24.469309,24.101573,24.849110,24.988599,24.687846,24.503641,22.531475,21.988539,24.378432,0,0,0.404308,0.281189,-1.301636,-1.067217,-0.842318,-0.705409,-0.575067,404.308182,281.188543,0.000000,0.000000,0.000000,0.000000,0.000000,54.640094,55.485877,66.488914,63.927687,57.163594,56.947961,56.633879,-1072.648639
6/20/2024 3:17:47 PM,25.783713,26.849157,40.476384,25.189650,25.662265,40.619441,24.524132,25.366508,33.792222,24.791366,25.101197,33.741259,24.769407,25.166796,25.624364,25.096854,26.594590,25.955450,25.080059,25.528576,24.625628,24.228014,25.611013,33.309436,24.999131,25.835416,33.577002,24.931222,25.140176,34.048424,24.116476,25.048055,34.607889,25.025610,25.476462,23.590225,-56783.732407,23.485188,34.801940,24.088489,25.075218,34.649125,24.865549,25.740650,40.268890,24.821409,25.723757,41.656012,24.846316,25.436695,24.756884,24.463995,24.048148,24.840370,24.962713,24.671781,24.528537,23.360146,22.328214,24.396239,1,1,0.310737,0.262146,-1.006806,-0.787489,-0.577693,-0.441770,-0.305189,310.737254,262.146041,0.000000,0.000000,0.000000,0.000000,0.000000,56.805974,56.371919,65.274709,64.419932,56.901063,57.177676,56.469797,-1072.648639
6/20/2024 3:18:17 PM,25.793244,26.874380,40.576873,25.216790,25.684584,40.720786,24.539867,25.354801,33.831004,24.824933,25.123313,33.761411,24.793140,25.182739,25.654447,25.110970,26.609017,25.977655,25.097504,25.524994,24.654529,24.274343,25.636430,33.338045,25.006748,25.838684,33.610761,24.941355,25.146876,34.065323,24.134186,25.081503,34.621752,25.019633,25.472318,23.607620,-56786.238845,23.500293,34.826775,24.096703,25.076556,34.674640,24.864144,25.745639,40.346846,24.832812,25.731486,41.719613,24.874559,25.448686,24.792909,24.478757,23.983882,24.818983,24.968085,24.656108,24.554968,23.607514,21.786768,24.424737,0,0,0.270682,0.251312,-1.073126,-0.857093,-0.646640,-0.517283,-0.386612,270.682335,251.311514,0.000000,0.000000,0.000000,0.000000,0.000000,56.018381,56.043755,64.716830,64.190218,56.933879,56.029103,56.043185,-1072.648639
6/20/2024 3:18:47 PM,25.808488,26.881392,40.640596,25.226797,25.690015,40.776744,24.566594,25.353610,33.843527,24.834948,25.127608,33.777977,24.802012,25.201430,25.661248,25.126236,26.609170,25.988987,25.103829,25.540220,24.669783,24.296478,25.646172,33.344263,25.012616,25.839521,33.614954,24.933963,25.134001,34.073999,24.163885,25.100629,34.635651,25.035869,25.476434,23.650961,-56791.907854,23.531489,34.863518,24.120072,25.097820,34.690779,24.882444,25.764818,40.423054,24.854315,25.739937,41.796717,24.902295,25.479130,24.815161,24.488435,23.913602,24.795948,24.839405,24.600801,24.509492,23.615835,20.715682,24.446091,1,1,0.271996,0.261161,-0.972332,-0.761552,-0.557009,-0.425682,-0.293041,271.995611,261.161084,0.000000,0.000000,0.000000,0.000000,0.000000,42.694935,49.775828,58.842700,63.599523,40.755408,41.228919,44.491821,-1072.648639
6/20/2024 3:19:17 PM,25.818949,26.879987,40.665577,25.255323,25.697739,40.788659,24.568615,25.356770,33.850897,24.850690,25.138541,33.774796,24.807463,25.211447,25.687465,25.139227,26.625616,26.015949,25.107298,25.534094,24.686982,24.315981,25.642331,33.352841,25.014715,25.829291,33.619036,24.923256,25.124899,34.057436,24.183394,25.109356,34.641462,25.047055,25.493318,23.671350,-56796.685480,23.558993,34.870446,24.134714,25.110147,34.708017,24.903695,25.775530,40.468445,24.865962,25.760693,41.825859,24.956256,25.487805,24.837113,24.459133,23.867535,24.780389,24.744019,24.522761,24.442882,23.719004,20.054204,24.480878,0,0,0.263788,0.258206,-1.087244,-0.874822,-0.669623,-0.540593,-0.415504,263.787636,258.206213,0.000000,0.000000,0.000000,0.000000,0.000000,55.985565,56.273470,65.602872,65.568505,56.638532,57.243308,56.994859,-1072.648639
6/20/2024 3:19:47 PM,25.839413,26.897674,40.654433,25.269186,25.710218,40.770656,24.588447,25.377255,33.839823,24.851757,25.150807,33.764169,24.821568,25.213656,25.687389,25.145093,26.627665,26.019142,25.113011,25.540258,24.695903,24.353527,25.652604,33.333290,25.009683,25.829518,33.587817,24.926684,25.121011,34.015250,24.187285,25.115983,34.616978,25.063686,25.493946,23.682527,-56798.349137,23.577281,34.868598,24.152752,25.121061,34.678830,24.909812,25.782777,40.475698,24.873680,25.773875,41.803052,25.000863,25.432323,24.832789,24.425507,23.758226,24.717733,24.642920,24.427567,24.314244,23.714670,20.561785,24.503100,1,1,0.250983,0.247372,-1.001881,-0.789131,-0.582947,-0.450962,-0.318322,250.983195,247.371686,0.000000,0.000000,0.000000,0.000000,0.000000,56.084014,56.142205,65.570056,65.962302,56.638532,56.915145,56.896410,1076.800023
