Time,Relative Humidity [%],Relative Air Pressure [kPa],Wind Direction [deg],Precipitation Type,Wind Measurement Quality [%],Global Radiation [W/m2],Air Temperature [degC],Dew Point [degC],Wind Chill Temperature [degC],Wind Speed [m/s],Precipitation Accumulation [mm],A1,A2,A3,A5,A6,A7,B1,B2,B3,B5,B6,B7,C1,C2,C3,C5,C6,C7,D1,D2,D3,D5,D6,D7,E1,E2,E3,E5,E6,E7,F1,F2,F3,F5,F6,F7,G1,G2,G3,G5,G6,G7,H1,H2,H3,H5,H6,H7,SV1,SV2,SV4,SV5,SV6,Thermostat,SV2 New,SV3 New,IDU Return Air,Bath2 SV,IDU Distributor,IDU CoilInt,IDU CoilOut,IDU CoilIn,ODU CoilOut,ODU CompSuc,ODU CoilInt,ODU CoilIn,ODU CompDis,ODU Coil2,ODU Coil3,BGlobe,Kitchen Pyranometer [V] ,Living Room Pyranometer [V] ,Master Bedroom Pyranometer [V] ,Bedroom 2 Pyranometer [V] ,Bedroom 3 Pyranometer [V] ,Kitchen Irradiance [W/m2] ,Living Room Irradiance [W/m2],Master Bedroom Irradiance [W/m2],Bedroom 2 Irradiance [W/m2],Bedroom 3 Irradiance [W/m2],SV3 RH[%],BR3 RH [%],SV1 RH [%],BR1-SV1 RH [%],MB RH [%],SV2 RH [%],BR1 SV2 RH [%],BR3 SV RH [%],BTH SV RH [%],TstatRH [%]
6/21/2024 2:01:03 AM,85.100000,101.960000,107.500000,0.000000,100.000000,0.000000,25.900000,23.200000,27.000000,1.200000,0.000000,24.238263,24.117565,24.040596,23.882265,23.845825,24.006689,23.538842,23.593421,24.260705,23.251164,23.250935,24.054341,22.970889,23.015203,23.536089,23.045737,23.697931,23.371121,23.782749,23.188468,23.195124,24.284016,23.036280,23.101247,24.229975,23.383510,23.377774,24.165391,23.213713,23.247448,24.139281,23.372498,24.386656,23.677595,23.688142,24.152177,23.572119,23.598949,24.282483,23.401014,23.392067,24.028249,23.316127,23.328058,23.732846,23.237420,23.311538,23.916435,23.982513,24.135543,23.607749,23.528174,23.098649,23.896814,23.730411,23.536201,21.984467,23.180362,17.930417,17.293797,18.803450,18.540901,24.452440,27.355342,24.946595,25.125600,30.008658,25.714257,25.905221,25.046894,-0.312576,-0.339155,-0.334561,-0.269263,-0.049416,-712.576345,-739.154879,-734.561058,-669.263175,-449.415983,47.657607,51.563741,51.005722,54.944680,51.563741,310.747059,64.792077,345.015952,49.003418,52.975141
6/21/2024 2:01:33 AM,85.100000,101.960000,107.500000,0.000000,100.000000,0.000000,25.900000,23.200000,27.000000,1.200000,0.000000,24.246034,24.122131,24.037373,23.877437,23.846727,23.994530,23.542037,23.586297,24.255423,23.268130,23.262164,24.041039,22.963985,23.012432,23.539056,23.053987,23.701859,23.378035,23.777967,23.199975,23.201122,24.276491,23.044346,23.103115,24.232067,23.390882,23.382853,24.164735,23.222465,23.248627,24.137250,23.377117,24.377284,23.680590,23.698473,24.151732,23.571904,23.595065,24.283642,23.396211,23.388870,24.024369,23.318206,23.322336,23.728505,23.239729,23.310634,23.912324,23.992435,24.128282,23.610341,23.537188,23.112032,23.894820,23.749507,23.564019,22.001563,23.200398,17.955089,17.313390,18.826686,18.565541,24.454341,27.364511,24.945890,25.119638,29.970400,25.706176,25.901636,25.040608,-0.308311,-0.337186,-0.331608,-0.264669,-0.044494,-708.310654,-737.186099,-731.607888,-664.669354,-444.494030,51.596565,54.321012,48.018678,50.316404,52.712604,325.255537,66.728731,321.349409,49.069067,52.909492
6/21/2024 2:02:03 AM,85.100000,101.960000,107.500000,0.000000,100.000000,0.000000,25.900000,23.200000,27.000000,1.200000,0.000000,24.244894,24.126718,24.020883,23.881109,23.845586,23.986058,23.545712,23.589054,24.258863,23.262858,23.264923,24.044022,22.967435,23.010141,23.522319,23.051008,23.703542,23.355400,23.771398,23.193627,23.195692,24.277714,23.043736,23.102504,24.220694,23.385454,23.378342,24.153820,23.223691,23.250770,24.129999,23.374672,24.375254,23.666864,23.677411,24.134814,23.556570,23.587299,24.265583,23.382477,23.373988,23.997135,23.307453,23.317089,23.716156,23.235400,23.302864,23.887834,23.984698,24.139101,23.612228,23.529443,23.107035,23.946662,23.746810,23.576685,22.017032,23.207336,17.962569,17.316232,18.847125,18.566521,24.454622,27.359786,24.943970,25.112233,29.946326,25.710745,25.904227,25.046439,-0.305029,-0.333905,-0.326030,-0.258435,-0.035306,-705.029353,-733.904798,-726.029677,-658.434882,-435.306384,48.609522,54.386661,48.182801,50.546176,51.235494,303.985188,64.037110,337.827363,49.003418,52.876667
6/21/2024 2:02:33 AM,85.500000,101.950000,77.900000,0.000000,100.000000,0.000000,25.800000,23.200000,26.900000,1.600000,0.000000,24.244567,24.127306,24.009100,23.875740,23.845029,23.973358,23.554557,23.598128,24.245941,23.257711,23.260005,24.036822,22.973536,23.012568,23.518322,23.041726,23.696546,23.368129,23.759359,23.194196,23.194885,24.263399,23.042928,23.097565,24.198362,23.377765,23.376388,24.153472,23.225179,23.256159,24.125757,23.369047,24.375472,23.683131,23.697345,24.142819,23.576739,23.601275,24.277249,23.399441,23.396689,24.002622,23.316619,23.333368,23.716144,23.245715,23.315472,23.880489,23.990954,24.142835,23.605878,23.529283,23.098841,23.940774,23.738168,23.559097,21.991793,23.209701,17.966585,17.325367,18.851365,18.564738,24.451259,27.340062,24.928173,25.113128,29.942460,25.699967,25.891293,25.047170,-0.304373,-0.332920,-0.325702,-0.258107,-0.035306,-704.373093,-732.920408,-725.701547,-658.106752,-435.306384,50.217930,52.187409,48.248451,53.237798,54.255363,274.902578,64.562304,297.879810,49.036242,52.975141
6/21/2024 2:03:03 AM,85.500000,101.950000,77.900000,0.000000,100.000000,0.000000,25.800000,23.200000,26.900000,1.600000,0.000000,24.256078,24.131491,23.999539,23.879697,23.858154,23.967233,23.546363,23.586036,24.246231,23.268098,23.263509,24.028865,22.967627,23.010564,23.516777,23.051659,23.694893,23.366246,23.760916,23.198279,23.202181,24.262435,23.035074,23.095680,24.206787,23.384370,23.384599,24.140368,23.230409,23.238211,24.119067,23.369687,24.374214,23.688291,23.693564,24.121862,23.583505,23.601850,24.277136,23.404834,23.404146,23.996323,23.323618,23.333025,23.708007,23.251568,23.322471,23.885189,23.987004,24.105673,23.605135,23.132299,23.109575,23.890992,23.739489,20.244858,22.520880,18.651129,11.354759,10.700001,9.962595,25.421646,28.187195,23.265411,27.311808,45.040818,52.376475,25.696945,27.277674,25.054043,-0.312248,-0.340796,-0.336530,-0.271888,-0.051713,-712.248215,-740.795529,-736.529839,-671.888216,-451.712894,50.611826,58.588217,52.581305,53.992765,52.220234,335.628114,69.518827,411.485768,49.200366,52.811018
6/21/2024 2:03:33 AM,85.500000,101.950000,77.900000,0.000000,100.000000,0.000000,25.800000,23.200000,26.900000,1.600000,0.000000,24.252523,24.128164,23.993003,23.884160,23.852992,23.951760,23.550599,23.593941,24.250691,23.267289,23.270731,24.027828,22.970951,23.018249,23.508630,23.041896,23.701582,23.381199,23.753850,23.201992,23.214615,24.274153,23.052334,23.102378,24.216217,23.401616,23.387393,24.144990,23.243301,23.267166,24.130331,23.385328,24.367521,23.690530,23.702910,24.127535,23.579782,23.615096,24.280517,23.404780,23.399963,23.983210,23.329530,23.334578,23.695803,23.254038,23.323794,23.869093,23.872100,23.856974,23.519037,22.042484,23.098915,23.832680,23.559401,16.470577,22.751935,15.614363,10.735971,9.766436,9.085722,27.257997,29.503211,16.402353,28.217011,50.844003,53.743587,25.702736,28.003377,25.052999,-0.307326,-0.334561,-0.327342,-0.261060,-0.040228,-707.326264,-734.561058,-727.342197,-661.059923,-440.228337,48.511048,50.546176,40.436182,48.806470,48.937768,-100.414470,58.194321,-143.775875,49.659911,52.975141
6/21/2024 2:04:03 AM,85.500000,101.950000,77.900000,0.000000,100.000000,0.000000,25.800000,23.200000,26.900000,1.600000,0.000000,24.263369,24.134889,23.993545,23.890202,23.852617,23.946803,23.551600,23.607325,24.231996,23.269209,23.264390,24.024704,22.979071,23.020169,23.495869,23.045424,23.691966,23.357811,23.736441,23.198103,23.207972,24.252870,23.047066,23.106752,24.198367,23.391076,23.386717,24.138590,23.226790,23.256164,24.122785,23.369052,24.350231,23.685366,23.694536,24.107716,23.568655,23.614746,24.268948,23.398466,23.395943,23.962010,23.316561,23.329410,23.692014,23.248870,23.312890,23.859118,23.743491,23.455938,23.408914,21.260043,23.011424,23.602718,23.395608,15.440758,22.787057,14.817056,11.893706,7.539356,12.247488,27.590537,29.095561,13.169793,28.526821,51.178038,54.053558,25.701385,28.340472,25.057946,-0.305029,-0.333905,-0.326686,-0.259419,-0.038260,-705.029353,-733.904798,-726.685937,-659.419273,-438.259556,48.379749,51.137020,47.821730,48.806470,49.627086,-105.042750,60.590521,-137.243763,50.053807,52.843842
6/21/2024 2:04:33 AM,85.500000,101.950000,77.900000,0.000000,100.000000,0.000000,25.800000,23.200000,26.900000,1.600000,0.000000,24.255738,24.129777,23.974913,23.883482,23.845668,23.938709,23.544876,23.593034,24.228030,23.277166,23.265693,24.016154,22.965221,23.021703,23.491209,23.057517,23.698191,23.373447,23.753669,23.218794,23.206631,24.265271,23.061106,23.136858,24.208708,23.409005,23.403729,24.147558,23.246103,23.275016,24.124424,23.355552,24.341312,23.686522,23.687210,24.097418,23.570270,23.611317,24.254532,23.409029,23.406505,23.955146,23.319095,23.329879,23.680790,23.253240,23.309688,23.846752,23.603630,23.292588,23.278591,20.807907,22.867442,23.283869,23.127350,14.668181,22.713082,14.133301,10.877611,7.620307,12.377408,27.621002,29.174888,14.917283,28.707394,52.285953,54.869498,25.688412,28.583005,25.042087,-0.319139,-0.349983,-0.348671,-0.285998,-0.068776,-719.138946,-749.983171,-748.670651,-685.997809,-468.775664,50.940072,58.063023,58.785165,53.434746,50.283579,375.247412,89.246443,461.805865,50.382053,53.467511
6/21/2024 2:05:03 AM,85.500000,101.950000,77.900000,0.000000,100.000000,0.000000,25.800000,23.200000,26.900000,1.600000,0.000000,24.247356,24.127576,23.968129,23.867072,23.848049,23.920009,23.550241,23.602984,24.228349,23.279551,23.269225,24.021284,22.961407,23.018119,23.483959,23.071152,23.687348,23.371773,23.727238,23.201513,23.217349,24.257418,23.058053,23.138396,24.190090,23.388979,23.395632,24.134892,23.238691,23.265540,24.117942,23.318545,24.328434,23.687154,23.698846,24.080639,23.574112,23.610114,24.261574,23.403467,23.401631,23.935842,23.316515,23.329593,23.665831,23.256396,23.315367,23.844404,23.480192,23.090797,23.099979,21.038468,22.659725,23.043966,22.829950,14.173026,22.570338,13.690978,10.751681,7.475896,9.901472,27.743489,29.188659,16.045380,28.959188,52.994078,55.641037,25.687252,28.834039,25.034988,-0.316186,-0.345389,-0.340796,-0.277466,-0.060244,-716.185775,-745.389350,-740.795529,-677.466427,-460.244279,48.970593,51.202670,47.690431,49.200366,49.824034,361.067184,61.542436,412.076611,50.447702,53.401862
6/21/2024 2:05:33 AM,85.500000,101.950000,77.900000,0.000000,100.000000,0.000000,25.800000,23.200000,26.900000,1.600000,0.000000,24.233159,24.121393,23.950486,23.853093,23.846446,23.913365,23.551388,23.601609,24.220563,23.276798,23.271062,24.006164,22.961179,23.022024,23.486942,23.074137,23.681800,23.375857,23.722608,23.198484,23.211566,24.253021,23.056171,23.153729,24.197831,23.396504,23.398339,24.137824,23.248972,23.277656,24.114003,23.281098,24.327462,23.682054,23.693288,24.076460,23.559838,23.605930,24.248466,23.409834,23.394693,23.930973,23.321506,23.332060,23.656145,23.252668,23.323801,23.838847,23.272178,22.648992,22.982731,21.315585,22.472725,22.778795,22.541447,13.901580,22.446291,13.449246,10.751042,7.052844,12.728715,27.826520,28.984254,16.599065,29.066213,53.997267,56.813898,25.695860,28.982328,25.007613,-0.304701,-0.332592,-0.324389,-0.256466,-0.036947,-704.701223,-732.592278,-724.389027,-656.466102,-436.947035,49.101892,51.629390,48.314100,49.430138,50.185105,367.664929,61.837858,422.744604,50.874423,53.598809
6/21/2024 2:06:03 AM,85.500000,101.950000,77.900000,0.000000,100.000000,0.000000,25.800000,23.200000,26.900000,1.600000,0.000000,24.216246,24.121656,23.930127,23.822185,23.826311,23.892086,23.542020,23.595681,24.214414,23.266736,23.263753,23.991534,22.943991,23.007134,23.476425,23.081747,23.664146,23.378151,23.711604,23.181501,23.204910,24.249358,23.056401,23.148680,24.188441,23.397651,23.396963,24.116752,23.242547,23.271231,24.109880,23.225335,24.316553,23.689241,23.693827,24.068752,23.557625,23.597985,24.253126,23.395232,23.398673,23.930596,23.331223,23.332371,23.653933,23.266747,23.336500,23.841220,23.013525,22.490682,22.831882,20.784419,22.286993,22.601456,22.364019,13.646801,22.317345,13.219541,10.473506,7.135343,12.819576,27.715849,29.222747,17.102759,29.295913,54.863627,57.574328,25.686575,29.187526,24.990045,-0.312248,-0.342436,-0.336858,-0.271888,-0.054010,-712.248215,-742.436180,-736.857969,-671.888216,-454.009806,49.134716,51.399618,47.559133,48.576697,49.659911,-105.108400,61.214189,-132.615483,50.972897,53.500336
6/21/2024 2:06:33 AM,85.500000,101.950000,77.900000,0.000000,100.000000,0.000000,25.800000,23.200000,26.900000,1.600000,0.000000,24.204202,24.112129,23.927929,23.809444,23.823654,23.889659,23.536609,23.612743,24.218630,23.270960,23.277155,24.007666,22.936277,23.012508,23.484087,23.084825,23.632411,23.370027,23.701652,23.175210,23.202062,24.237585,23.043909,23.135502,24.186744,23.385398,23.387922,24.123529,23.241764,23.280545,24.103601,23.174521,24.311841,23.670997,23.688192,24.052813,23.538458,23.581801,24.240857,23.389594,23.386612,23.902965,23.328567,23.338204,23.638897,23.262025,23.336598,23.836962,22.854358,22.230849,22.633593,20.621033,22.157252,22.432494,22.092614,13.440804,22.164382,13.020390,10.686672,6.994365,12.528674,27.870151,29.196425,17.409542,29.449331,55.391687,58.118537,25.690072,29.324042,24.953237,-0.312248,-0.341452,-0.336530,-0.271560,-0.053682,-712.248215,-741.451789,-736.529839,-671.560086,-453.681676,49.430138,51.137020,47.887379,49.298840,49.922508,-71.594404,61.870683,-113.150446,51.104196,53.598809
6/21/2024 2:07:03 AM,85.500000,101.950000,77.900000,0.000000,100.000000,0.000000,25.800000,23.200000,26.900000,1.600000,0.000000,24.184263,24.110740,23.912103,23.770921,23.802324,23.879790,23.512743,23.602410,24.203958,23.251211,23.259931,23.993905,22.932818,23.006065,23.479027,23.094911,23.627602,23.371869,23.714497,23.172692,23.206659,24.245148,23.042768,23.147903,24.192476,23.403298,23.404904,24.129949,23.251638,23.293631,24.127659,23.137345,24.305456,23.663227,23.677213,24.042071,23.519448,23.568526,24.235158,23.377920,23.382049,23.891991,23.313449,23.326528,23.640069,23.259985,23.333870,23.824382,22.664216,22.070824,22.470486,20.737619,21.991219,22.330482,21.924257,13.254978,22.058631,12.881561,10.643351,6.880788,12.599655,27.850442,29.142320,17.611019,29.557440,55.785974,58.460328,25.690126,29.436495,24.919819,-0.319795,-0.350311,-0.348014,-0.286326,-0.071401,-719.795206,-750.311301,-748.014390,-686.325939,-471.400706,49.758385,51.596565,47.854555,49.364489,49.988157,246.246683,61.575261,308.252388,51.498091,53.533160
6/21/2024 2:07:33 AM,86.100000,101.950000,109.400000,0.000000,100.000000,0.000000,25.700000,23.200000,26.600000,1.200000,0.000000,24.149948,24.092684,23.882352,23.722592,23.781735,23.850496,23.491453,23.580437,24.193006,23.254005,23.253546,23.993945,22.923444,22.996233,23.475397,23.091737,23.581674,23.369049,23.704113,23.147836,23.193969,24.235693,23.023186,23.145771,24.181645,23.394973,23.401626,24.131715,23.257767,23.290811,24.117056,23.084023,24.291365,23.648429,23.660581,24.032325,23.497995,23.553725,24.217859,23.364260,23.361048,23.875367,23.312408,23.328698,23.626188,23.258485,23.339711,23.816236,22.528139,21.946312,22.297334,20.534977,21.780140,22.128526,21.818121,13.100638,21.890621,12.731554,10.600866,6.707852,12.588346,27.834951,29.205064,17.694122,29.693290,56.143367,58.854194,25.692329,29.551080,24.875415,-0.319139,-0.348999,-0.345389,-0.283045,-0.069104,-719.138946,-748.998781,-745.389350,-683.044639,-469.103795,50.775949,54.879031,52.614130,50.546176,50.086631,354.108368,66.564608,432.460683,51.465267,53.697283
6/21/2024 2:08:03 AM,86.100000,101.950000,109.400000,0.000000,100.000000,0.000000,25.700000,23.200000,26.600000,1.200000,0.000000,24.150060,24.088214,23.889568,23.698403,23.776345,23.852441,23.486748,23.585823,24.196782,23.246774,23.245167,23.993828,22.911155,23.012876,23.489271,23.109525,23.560068,23.374735,23.705439,23.120702,23.187034,24.233353,23.019693,23.126440,24.176557,23.393088,23.402494,24.127084,23.250374,23.293514,24.127084,23.033698,24.290578,23.643973,23.659335,24.017334,23.475646,23.534132,24.222568,23.365078,23.364390,23.866558,23.315291,23.330434,23.615999,23.264351,23.341217,23.833555,22.467893,21.865507,22.157711,20.511637,21.630002,22.072600,21.732230,12.942501,21.755942,12.590901,10.494466,6.665719,12.519515,27.894239,29.226340,17.780239,29.769305,56.404932,59.111869,25.696014,29.624655,24.831232,-0.318811,-0.348999,-0.345389,-0.282717,-0.069760,-718.810816,-748.998781,-745.389350,-682.716508,-469.760055,55.305752,51.596565,48.346924,52.384357,58.063023,325.912029,62.100455,343.144949,51.235494,53.861407
6/21/2024 2:08:33 AM,86.100000,101.950000,109.400000,0.000000,100.000000,0.000000,25.700000,23.200000,26.600000,1.200000,0.000000,24.130915,24.089684,23.869496,23.667088,23.756498,23.846348,23.463677,23.588440,24.184510,23.235395,23.238607,24.000567,22.899538,22.998507,23.495330,23.108013,23.526778,23.364375,23.688438,23.100006,23.173227,24.224614,22.999452,23.110336,24.169192,23.388463,23.403834,24.127277,23.249420,23.298067,24.127506,22.976491,24.278314,23.626189,23.643615,24.010332,23.445470,23.514968,24.218547,23.350954,23.356231,23.852679,23.315391,23.344530,23.614495,23.265370,23.349807,23.835031,22.382460,21.711132,22.051057,21.090024,21.490290,21.984564,21.625939,12.801086,21.609590,12.447028,10.398535,6.524238,12.418607,27.871141,29.133498,17.791003,29.828419,56.616440,59.326365,25.691816,29.678361,24.770699,-0.319795,-0.348671,-0.346374,-0.283045,-0.071401,-719.795206,-748.670651,-746.373740,-683.044639,-471.400706,47.198061,51.071371,47.953029,46.771341,46.049199,-83.772359,61.411137,-68.902781,51.169845,54.025530
6/21/2024 2:09:03 AM,86.100000,101.950000,109.400000,0.000000,100.000000,0.000000,25.700000,23.200000,26.600000,1.200000,0.000000,24.109221,24.065698,23.861999,23.630699,23.734099,23.831747,23.447000,23.567639,24.191905,23.222381,23.216414,23.993531,22.870210,22.989389,23.493333,23.105555,23.478885,23.361435,23.684354,23.070665,23.145039,24.223741,22.967120,23.102803,24.170151,23.378183,23.391259,24.114493,23.246021,23.287096,24.123197,22.919587,24.272733,23.613263,23.633212,23.996271,23.429556,23.488277,24.196476,23.320813,23.332514,23.841592,23.300621,23.333432,23.600880,23.266890,23.337791,23.821652,22.243486,21.587619,21.939599,20.756921,21.334232,21.921190,21.540637,12.671185,21.486511,12.326659,10.234198,6.465359,12.367302,27.817866,29.311303,17.825500,29.952885,56.861296,59.644264,25.691031,29.773279,24.718979,-0.306998,-0.334889,-0.327342,-0.260076,-0.044822,-706.998134,-734.889188,-727.342197,-660.075533,-444.822160,49.889683,50.940072,47.887379,49.462963,49.955333,-27.642169,61.706559,-41.789602,51.530916,53.927056
6/21/2024 2:09:33 AM,86.100000,101.950000,109.400000,0.000000,100.000000,0.000000,25.700000,23.200000,26.600000,1.200000,0.000000,24.089451,24.058525,23.846803,23.583162,23.700787,23.827092,23.420090,23.562523,24.179696,23.198213,23.208081,23.987962,22.830865,22.972098,23.505647,23.088268,23.456357,23.347849,23.693245,23.049036,23.133972,24.228501,22.948471,23.088981,24.170559,23.387998,23.387769,24.120170,23.249413,23.304944,24.129561,22.893817,24.264101,23.596822,23.615625,23.997485,23.395216,23.463803,24.196774,23.311474,23.328912,23.832264,23.300690,23.333272,23.599574,23.269713,23.341072,23.827222,22.153590,21.446231,21.866677,20.740803,21.235405,21.867368,21.478480,12.567440,21.405916,12.230120,10.214875,6.369944,12.270537,27.937434,29.276212,17.829245,29.987038,57.062708,59.836523,25.690178,29.808270,24.656748,-0.308639,-0.337514,-0.330952,-0.264997,-0.049744,-708.638784,-737.514229,-730.951628,-664.997484,-449.744113,50.119456,51.038546,47.657607,49.692735,50.152281,111.370256,61.739384,154.600311,51.924812,53.598809
6/21/2024 2:10:03 AM,86.100000,101.950000,109.400000,0.000000,100.000000,0.000000,25.700000,23.200000,26.600000,1.200000,0.000000,24.076284,24.060477,23.846692,23.546131,23.682106,23.821939,23.408969,23.562643,24.180731,23.193512,23.206135,23.996558,22.807786,22.957522,23.520215,23.088387,23.406186,23.344473,23.680471,23.002495,23.102360,24.205894,22.915239,23.059432,24.164440,23.369939,23.372233,24.105574,23.243053,23.287111,24.131687,22.846342,24.263267,23.582687,23.610663,23.989090,23.382681,23.453105,24.205559,23.283334,23.314081,23.841056,23.305591,23.335190,23.590484,23.273238,23.356527,23.843577,22.032702,21.502088,21.794287,20.844723,21.127650,21.849069,21.436899,12.488651,21.293361,12.176656,10.216408,6.228401,12.349595,27.899597,29.133094,17.808001,30.002935,57.220162,59.995936,25.706880,29.833694,24.615326,-0.322748,-0.352936,-0.352280,-0.290920,-0.080916,-722.748376,-752.936341,-752.280081,-690.919760,-480.916481,53.598869,52.811078,50.677475,51.695039,54.124064,301.588992,64.201233,331.360915,51.826338,53.664459
6/21/2024 2:10:33 AM,86.100000,101.950000,109.400000,0.000000,100.000000,0.000000,25.700000,23.200000,26.600000,1.200000,0.000000,24.049770,24.037857,23.826354,23.499175,23.662219,23.817644,23.380123,23.546649,24.192013,23.166260,23.181408,23.989515,22.758689,22.931863,23.520963,23.065720,23.360844,23.313351,23.668631,22.976172,23.070304,24.199105,22.882482,23.031735,24.156506,23.361762,23.378051,24.110238,23.229366,23.285357,24.135663,22.794056,24.250922,23.552895,23.587523,23.973760,23.347370,23.420782,24.189319,23.253065,23.273717,23.825033,23.294598,23.336587,23.591422,23.259031,23.349435,23.833055,21.960503,21.452843,21.716296,20.902201,21.016808,21.749217,21.317375,12.396863,21.234646,12.048369,10.088040,6.162725,12.337663,27.772826,29.147422,17.815480,30.010520,57.372696,60.161754,25.708033,29.843086,24.559058,-0.320123,-0.350311,-0.347030,-0.285670,-0.075995,-720.123336,-750.311301,-747.030000,-685.669679,-475.994528,49.430138,51.333968,47.526308,49.397313,49.856859,114.422948,61.378313,161.723257,51.662215,53.664459
6/21/2024 2:11:03 AM,86.100000,101.950000,109.400000,0.000000,100.000000,0.000000,25.700000,23.200000,26.600000,1.200000,0.000000,24.021835,24.025271,23.827057,23.457215,23.621192,23.811242,23.355590,23.535427,24.177600,23.142864,23.171784,23.992509,22.729299,22.906389,23.523272,23.052879,23.334789,23.302666,23.685009,22.950555,23.063746,24.198059,22.858467,23.013697,24.146756,23.356814,23.372415,24.117438,23.232908,23.287293,24.141717,22.741781,24.239805,23.546119,23.571575,23.971572,23.327284,23.396799,24.193087,23.245825,23.263954,23.824678,23.292178,23.328890,23.591754,23.261659,23.347933,23.826741,21.867862,21.312407,21.604494,20.549082,20.971255,21.563733,21.214927,12.292188,21.137482,11.957251,10.027227,6.073512,12.215350,27.769971,29.137549,17.819761,30.047534,57.460056,60.306008,25.707622,29.865076,24.508783,-0.313561,-0.342764,-0.336530,-0.272216,-0.061229,-713.560735,-742.764310,-736.529839,-672.216346,-461.228670,49.561437,51.038546,47.821730,49.233190,49.791209,313.143256,61.969157,364.973312,51.629390,53.697283
6/21/2024 2:11:33 AM,86.100000,101.950000,109.400000,0.000000,100.000000,0.000000,25.700000,23.200000,26.600000,1.200000,0.000000,23.999039,24.015993,23.812044,23.416041,23.593102,23.801042,23.338498,23.526597,24.173821,23.123927,23.145274,23.986437,22.677032,22.860343,23.525680,23.027970,23.279867,23.287898,23.687677,22.905463,23.031522,24.195686,22.831282,22.993409,24.151254,23.351913,23.364990,24.109109,23.225481,23.265181,24.139573,22.681735,24.232961,23.519542,23.565180,23.967016,23.291975,23.370901,24.185785,23.205232,23.239196,23.811869,23.286468,23.324556,23.592469,23.252965,23.346582,23.830893,21.790852,21.272179,21.536424,20.514096,20.871496,21.562448,21.161091,12.218505,21.055742,11.893627,9.995213,5.977607,12.176204,27.745744,29.047199,17.811734,30.028317,57.581354,60.401514,25.703396,29.862477,24.448204,-0.316514,-0.347358,-0.342436,-0.279435,-0.070088,-716.513905,-747.358130,-742.436180,-679.435208,-470.088185,49.266015,49.955333,45.162933,36.300275,49.134716,-142.988083,59.474483,-181.327318,51.793513,53.697283
6/21/2024 2:12:03 AM,86.100000,101.950000,109.400000,0.000000,100.000000,0.000000,25.700000,23.200000,26.600000,1.200000,0.000000,23.975294,23.999352,23.797001,23.364049,23.558101,23.795167,23.306002,23.503976,24.160850,23.098303,23.122864,23.983314,22.633231,22.832866,23.525306,22.997978,23.247545,23.278065,23.676477,22.874265,23.006301,24.188620,22.793876,22.964283,24.142355,23.329003,23.348735,24.107539,23.210139,23.261084,24.144646,22.630302,24.238463,23.497530,23.539959,23.959231,23.263297,23.357142,24.190142,23.178385,23.213499,23.812792,23.277065,23.318138,23.590410,23.250906,23.355077,23.822876,21.686173,21.228691,21.468775,20.477925,20.806058,21.482826,21.107220,12.137729,20.969807,11.814910,9.965292,5.882604,12.207530,27.673292,28.964059,17.785800,30.028900,57.650037,60.552517,25.710114,29.856808,24.395700,-0.314873,-0.343749,-0.338827,-0.274841,-0.064510,-714.873255,-743.748700,-738.826749,-674.841387,-464.509972,53.533220,51.727864,47.559133,52.056111,57.833250,291.840081,62.166104,342.291509,51.990461,53.631634
6/21/2024 2:12:33 AM,86.800000,101.940000,97.500000,0.000000,100.000000,0.000000,25.600000,23.200000,26.600000,1.400000,0.000000,23.965855,23.986706,23.793288,23.323394,23.529389,23.787099,23.282322,23.495674,24.161492,23.078745,23.112949,23.986018,22.610897,22.801354,23.519986,22.978876,23.204052,23.248114,23.673835,22.852097,22.971052,24.175905,22.751490,22.946942,24.134219,23.329113,23.350680,24.098944,23.200151,23.245131,24.133303,22.558026,24.223368,23.478512,23.529199,23.941148,23.240828,23.328023,24.182603,23.151321,23.183454,23.800434,23.263317,23.315174,23.571397,23.237845,23.336971,23.805706,21.656087,21.204799,21.426696,20.403668,20.756076,21.384767,21.027759,13.984283,20.912924,13.973046,11.719957,10.536519,12.735349,26.544591,27.129684,20.363494,28.668870,54.367514,56.849507,25.700311,29.122149,24.340694,-0.309623,-0.339155,-0.331608,-0.266310,-0.055979,-709.623174,-739.154879,-731.607888,-666.310004,-455.978587,49.824034,47.362185,46.640042,48.511048,49.495787,-139.410192,62.067630,-190.780829,51.563741,53.697283
6/21/2024 2:13:03 AM,86.800000,101.940000,97.500000,0.000000,100.000000,0.000000,25.600000,23.200000,26.600000,1.400000,0.000000,23.935467,23.970984,23.780540,23.275297,23.496909,23.778477,23.250514,23.467779,24.141195,23.049448,23.085261,23.968692,22.579732,22.771350,23.503331,22.939239,23.172556,23.251044,23.668967,22.815984,22.960895,24.177913,22.727545,22.923007,24.135541,23.316441,23.337549,24.100495,23.198720,23.248979,24.132563,22.517753,24.217157,23.449124,23.505548,23.937454,23.202245,23.294725,24.164024,23.118010,23.152670,23.793071,23.250438,23.291054,23.560590,23.227030,23.330748,23.810261,21.666622,21.234934,21.383559,20.465481,20.713800,21.369275,21.007413,15.608985,20.923246,15.678726,13.543221,10.950449,13.701357,25.548752,26.784672,21.613892,28.212135,51.661431,54.253007,25.684964,28.853997,24.287519,-0.322748,-0.354249,-0.352936,-0.292889,-0.085838,-722.748376,-754.248861,-752.936341,-692.888541,-485.838434,49.856859,51.399618,47.624782,49.528612,49.692735,158.145372,62.395877,178.759244,52.515656,54.255303
