date,DNI(W/m2),precipitation,rain,snowfall,snow_depth
2024-06-22 22:00:00+00:00,715.3654,0,0,0,0
2024-06-22 23:00:00+00:00,634.84985,0,0,0,0
2024-06-23 00:00:00+00:00,512.0166,0,0,0,0
2024-06-23 01:00:00+00:00,344.68707,0,0,0,0
2024-06-23 02:00:00+00:00,24.387383,0,0,0,0
2024-06-23 03:00:00+00:00,0,0,0,0,0
2024-06-23 04:00:00+00:00,0,0,0,0,0
2024-06-23 05:00:00+00:00,0,0,0,0,0
2024-06-23 06:00:00+00:00,0,0,0,0,0
2024-06-23 07:00:00+00:00,0,0,0,0,0
2024-06-23 08:00:00+00:00,0,0,0,0,0
2024-06-23 09:00:00+00:00,0,0,0,0,0
2024-06-23 10:00:00+00:00,0,0,0,0,0
2024-06-23 11:00:00+00:00,0,0,0,0,0
2024-06-23 12:00:00+00:00,44.543682,0,0,0,0
2024-06-23 13:00:00+00:00,404.6437,0,0,0,0
2024-06-23 14:00:00+00:00,606.90314,0,0,0,0
2024-06-23 15:00:00+00:00,721.7514,0,0,0,0
2024-06-23 16:00:00+00:00,788.6969,0,0,0,0
2024-06-23 17:00:00+00:00,829.85913,0,0,0,0
2024-06-23 18:00:00+00:00,852.90857,0,0,0,0
2024-06-23 19:00:00+00:00,849.65857,0,0,0,0
2024-06-23 20:00:00+00:00,835.55817,0,0,0,0
2024-06-23 21:00:00+00:00,782.45026,0,0,0,0
2024-06-23 22:00:00+00:00,748.11993,0,0,0,0
2024-06-23 23:00:00+00:00,705.52625,0,0,0,0
2024-06-24 00:00:00+00:00,496.26547,0,0,0,0
2024-06-24 01:00:00+00:00,353.9815,0,0,0,0
2024-06-24 02:00:00+00:00,24.309402,0,0,0,0
2024-06-24 03:00:00+00:00,0,0,0,0,0
2024-06-24 04:00:00+00:00,0,0,0,0,0
2024-06-24 05:00:00+00:00,0,0,0,0,0
2024-06-24 06:00:00+00:00,0,0,0,0,0
2024-06-24 07:00:00+00:00,0,0,0,0,0
2024-06-24 08:00:00+00:00,0,0,0,0,0
2024-06-24 09:00:00+00:00,0,0,0,0,0
2024-06-24 10:00:00+00:00,0,0,0,0,0
2024-06-24 11:00:00+00:00,0,0,0,0,0
2024-06-24 12:00:00+00:00,44.76866,0,0,0,0
2024-06-24 13:00:00+00:00,382.4665,0,0,0,0
2024-06-24 14:00:00+00:00,586.3249,0,0,0,0
2024-06-24 15:00:00+00:00,686.0814,0,0,0,0
2024-06-24 16:00:00+00:00,727.7851,0,0,0,0
2024-06-24 17:00:00+00:00,737.8772,0.1,0.1,0,0
2024-06-24 18:00:00+00:00,723.5427,0,0,0,0
2024-06-24 19:00:00+00:00,731.48926,0,0,0,0
2024-06-24 20:00:00+00:00,750.1315,0,0,0,0
2024-06-24 21:00:00+00:00,624.3948,0,0,0,0
2024-06-24 22:00:00+00:00,677.4519,0,0,0,0
2024-06-24 23:00:00+00:00,518.5408,0,0,0,0
2024-06-25 00:00:00+00:00,397.99942,0.2,0.2,0,0
2024-06-25 01:00:00+00:00,322.3759,0,0,0,0
2024-06-25 02:00:00+00:00,24.24012,0,0,0,0
2024-06-25 03:00:00+00:00,0,0,0,0,0
2024-06-25 04:00:00+00:00,0,0,0,0,0
2024-06-25 05:00:00+00:00,0,0,0,0,0
2024-06-25 06:00:00+00:00,0,0,0,0,0
2024-06-25 07:00:00+00:00,0,0,0,0,0
2024-06-25 08:00:00+00:00,0,0,0,0,0
2024-06-25 09:00:00+00:00,0,0,0,0,0
2024-06-25 10:00:00+00:00,0,0,0,0,0
2024-06-25 11:00:00+00:00,0,0,0,0,0
2024-06-25 12:00:00+00:00,0,0,0,0,0
2024-06-25 13:00:00+00:00,336.19992,0,0,0,0
2024-06-25 14:00:00+00:00,407.91467,0,0,0,0
2024-06-25 15:00:00+00:00,550.5709,0,0,0,0
2024-06-25 16:00:00+00:00,693.00885,0,0,0,0
2024-06-25 17:00:00+00:00,738.24866,0,0,0,0
2024-06-25 18:00:00+00:00,751.73,0,0,0,0
2024-06-25 19:00:00+00:00,747.70306,0,0,0,0
2024-06-25 20:00:00+00:00,747.9617,0,0,0,0
2024-06-25 21:00:00+00:00,722.943,0,0,0,0
2024-06-25 22:00:00+00:00,699.633,0,0,0,0
2024-06-25 23:00:00+00:00,653.6022,0,0,0,0
2024-06-26 00:00:00+00:00,530.03217,0.2,0.2,0,0
2024-06-26 01:00:00+00:00,326.74335,0.1,0.1,0,0
2024-06-26 02:00:00+00:00,24.179186,0,0,0,0
2024-06-26 03:00:00+00:00,0,0,0,0,0
2024-06-26 04:00:00+00:00,0,0,0,0,0
2024-06-26 05:00:00+00:00,0,0,0,0,0
2024-06-26 06:00:00+00:00,0,0,0,0,0
2024-06-26 07:00:00+00:00,0,0,0,0,0
2024-06-26 08:00:00+00:00,0,0,0,0,0
2024-06-26 09:00:00+00:00,0,0,0,0,0
2024-06-26 10:00:00+00:00,0,0,0,0,0
2024-06-26 11:00:00+00:00,0,0,0,0,0
2024-06-26 12:00:00+00:00,33.95973,0,0,0,0
2024-06-26 13:00:00+00:00,352.33643,0,0,0,0
2024-06-26 14:00:00+00:00,455.08765,0.1,0.1,0,0
2024-06-26 15:00:00+00:00,594.62585,0.1,0.1,0,0
2024-06-26 16:00:00+00:00,651.64746,0.1,0.1,0,0
2024-06-26 17:00:00+00:00,712.70355,0.1,0.1,0,0
2024-06-26 18:00:00+00:00,686.6026,0.1,0.1,0,0
2024-06-26 19:00:00+00:00,668.9455,0.1,0.1,0,0
2024-06-26 20:00:00+00:00,605.3817,0,0,0,0
2024-06-26 21:00:00+00:00,602.4723,0,0,0,0
2024-06-26 22:00:00+00:00,647.648,0,0,0,0
2024-06-26 23:00:00+00:00,546.5351,0,0,0,0
2024-06-27 00:00:00+00:00,447.0407,0,0,0,0
2024-06-27 01:00:00+00:00,331.1806,0,0,0,0
2024-06-27 02:00:00+00:00,12.063745,0,0,0,0
2024-06-27 03:00:00+00:00,0,0,0,0,0
2024-06-27 04:00:00+00:00,0,0,0,0,0
2024-06-27 05:00:00+00:00,0,0,0,0,0
2024-06-27 06:00:00+00:00,0,0,0,0,0
2024-06-27 07:00:00+00:00,0,0,0,0,0
2024-06-27 08:00:00+00:00,0,0,0,0,0
2024-06-27 09:00:00+00:00,0,0,0,0,0
2024-06-27 10:00:00+00:00,0,0,0,0,0
2024-06-27 11:00:00+00:00,0,0,0,0,0
2024-06-27 12:00:00+00:00,34.172928,0,0,0,0
2024-06-27 13:00:00+00:00,276.5531,0,0,0,0
2024-06-27 14:00:00+00:00,495.21777,0,0,0,0
2024-06-27 15:00:00+00:00,587.13293,0,0,0,0
2024-06-27 16:00:00+00:00,729.6614,0,0,0,0
2024-06-27 17:00:00+00:00,796.5966,0,0,0,0
2024-06-27 18:00:00+00:00,741.79785,0,0,0,0
2024-06-27 19:00:00+00:00,764.00665,0,0,0,0
2024-06-27 20:00:00+00:00,755.1039,0,0,0,0
2024-06-27 21:00:00+00:00,654.4958,0,0,0,0
2024-06-27 22:00:00+00:00,646.0407,0,0,0,0
2024-06-27 23:00:00+00:00,343.2632,0.4,0.4,0,0
2024-06-28 00:00:00+00:00,187.12547,0,0,0,0
2024-06-28 01:00:00+00:00,376.3862,0,0,0,0
2024-06-28 02:00:00+00:00,36.126698,0,0,0,0
2024-06-28 03:00:00+00:00,0,0,0,0,0
2024-06-28 04:00:00+00:00,0,0,0,0,0
2024-06-28 05:00:00+00:00,0,0,0,0,0
2024-06-28 06:00:00+00:00,0,0,0,0,0
2024-06-28 07:00:00+00:00,0,0,0,0,0
2024-06-28 08:00:00+00:00,0,0,0,0,0
2024-06-28 09:00:00+00:00,0,0,0,0,0
2024-06-28 10:00:00+00:00,0,0,0,0,0
2024-06-28 11:00:00+00:00,0,0,0,0,0
2024-06-28 12:00:00+00:00,34.402027,0,0,0,0
2024-06-28 13:00:00+00:00,385.41434,0,0,0,0
2024-06-28 14:00:00+00:00,606.5231,0,0,0,0
2024-06-28 15:00:00+00:00,728.32446,0,0,0,0
2024-06-28 16:00:00+00:00,796.0224,0,0,0,0
2024-06-28 17:00:00+00:00,769.9639,0,0,0,0
2024-06-28 18:00:00+00:00,760.7172,0,0,0,0
2024-06-28 19:00:00+00:00,771.1693,0,0,0,0
2024-06-28 20:00:00+00:00,695.77435,0,0,0,0
2024-06-28 21:00:00+00:00,703.109,0,0,0,0
2024-06-28 22:00:00+00:00,668.2792,0,0,0,0
2024-06-28 23:00:00+00:00,611.76416,0,0,0,0
2024-06-29 00:00:00+00:00,471.15463,0,0,0,0
2024-06-29 01:00:00+00:00,314.90097,0,0,0,0
2024-06-29 02:00:00+00:00,24.051016,0,0,0,0
2024-06-29 03:00:00+00:00,0,0,0,0,0
2024-06-29 04:00:00+00:00,0,0,0,0,0
2024-06-29 05:00:00+00:00,0,0,0,0,0
2024-06-29 06:00:00+00:00,0,0,0,0,0
2024-06-29 07:00:00+00:00,0,0,0,0,0
2024-06-29 08:00:00+00:00,0,0,0,0,0
2024-06-29 09:00:00+00:00,0,0,0,0,0
2024-06-29 10:00:00+00:00,0,0,0,0,0
2024-06-29 11:00:00+00:00,0,0,0,0,0
2024-06-29 12:00:00+00:00,34.644268,0,0,0,0
2024-06-29 13:00:00+00:00,323.86304,0,0,0,0
2024-06-29 14:00:00+00:00,485.51468,0,0,0,0
2024-06-29 15:00:00+00:00,525.3349,0,0,0,0
2024-06-29 16:00:00+00:00,674.5134,0,0,0,0
2024-06-29 17:00:00+00:00,724.11224,0,0,0,0
2024-06-29 18:00:00+00:00,726.71625,0,0,0,0
2024-06-29 19:00:00+00:00,773.2927,0,0,0,0
2024-06-29 20:00:00+00:00,738.3829,0,0,0,0
2024-06-29 21:00:00+00:00,696.1639,0,0,0,0
2024-06-29 22:00:00+00:00,674.6559,0,0,0,0
2024-06-29 23:00:00+00:00,396.93323,0,0,0,0
2024-06-30 00:00:00+00:00,443.41165,0,0,0,0
2024-06-30 01:00:00+00:00,243.52249,0,0,0,0
2024-06-30 02:00:00+00:00,24.02731,0,0,0,0
2024-06-30 03:00:00+00:00,0,0,0,0,0
2024-06-30 04:00:00+00:00,0,0,0,0,0
2024-06-30 05:00:00+00:00,0,0,0,0,0
2024-06-30 06:00:00+00:00,0,0,0,0,0
2024-06-30 07:00:00+00:00,0,0,0,0,0
2024-06-30 08:00:00+00:00,0,0,0,0,0
2024-06-30 09:00:00+00:00,0,0,0,0,0
2024-06-30 10:00:00+00:00,0,0,0,0,0
2024-06-30 11:00:00+00:00,0,0,0,0,0
2024-06-30 12:00:00+00:00,34.901073,0,0,0,0
2024-06-30 13:00:00+00:00,360.3891,0,0,0,0
2024-06-30 14:00:00+00:00,563.06323,0,0,0,0
2024-06-30 15:00:00+00:00,479.25098,0.1,0.1,0,0
2024-06-30 16:00:00+00:00,613.3272,0.1,0.1,0,0
2024-06-30 17:00:00+00:00,679.34906,0,0,0,0
2024-06-30 18:00:00+00:00,761.24677,0,0,0,0
2024-06-30 19:00:00+00:00,744.0894,0,0,0,0
2024-06-30 20:00:00+00:00,716.52734,0,0,0,0
2024-06-30 21:00:00+00:00,720.9837,0,0,0,0
2024-06-30 22:00:00+00:00,674.4465,0,0,0,0
2024-06-30 23:00:00+00:00,595.979,0,0,0,0
2024-07-01 00:00:00+00:00,512.8588,0,0,0,0
2024-07-01 01:00:00+00:00,319.37094,0,0,0,0
2024-07-01 02:00:00+00:00,24.012222,0,0,0,0
2024-07-01 03:00:00+00:00,0,0,0,0,0
2024-07-01 04:00:00+00:00,0,0,0,0,0
2024-07-01 05:00:00+00:00,0,0,0,0,0
2024-07-01 06:00:00+00:00,0,0,0,0,0
2024-07-01 07:00:00+00:00,0,0,0,0,0
2024-07-01 08:00:00+00:00,0,0,0,0,0
2024-07-01 09:00:00+00:00,0,0,0,0,0
2024-07-01 10:00:00+00:00,0,0,0,0,0
2024-07-01 11:00:00+00:00,0,0,0,0,0
2024-07-01 12:00:00+00:00,23.446814,0,0,0,0
2024-07-01 13:00:00+00:00,317.9579,0,0,0,0
2024-07-01 14:00:00+00:00,458.62537,0,0,0,0
2024-07-01 15:00:00+00:00,590.8124,0,0,0,0
2024-07-01 16:00:00+00:00,761.5164,0,0,0,0
2024-07-01 17:00:00+00:00,806.46747,0,0,0,0
2024-07-01 18:00:00+00:00,825.94336,0,0,0,0
2024-07-01 19:00:00+00:00,819.0389,0,0,0,0
2024-07-01 20:00:00+00:00,782.0445,0,0,0,0
2024-07-01 21:00:00+00:00,765.08777,0,0,0,0
2024-07-01 22:00:00+00:00,666.3373,0,0,0,0
2024-07-01 23:00:00+00:00,641.3286,0,0,0,0
2024-07-02 00:00:00+00:00,547.467,0,0,0,0
2024-07-02 01:00:00+00:00,374.96335,0,0,0,0
2024-07-02 02:00:00+00:00,24.009056,0,0,0,0
2024-07-02 03:00:00+00:00,0,0,0,0,0
2024-07-02 04:00:00+00:00,0,0,0,0,0
2024-07-02 05:00:00+00:00,0,0,0,0,0
2024-07-02 06:00:00+00:00,0,0,0,0,0
2024-07-02 07:00:00+00:00,0,0,0,0,0
2024-07-02 08:00:00+00:00,0,0,0,0,0
2024-07-02 09:00:00+00:00,0,0,0,0,0
2024-07-02 10:00:00+00:00,0,0,0,0,0
2024-07-02 11:00:00+00:00,0,0,0,0,0
2024-07-02 12:00:00+00:00,35.453907,0,0,0,0
2024-07-02 13:00:00+00:00,375.05252,0,0,0,0
2024-07-02 14:00:00+00:00,536.6157,0,0,0,0
2024-07-02 15:00:00+00:00,662.41547,0,0,0,0
2024-07-02 16:00:00+00:00,760.9963,0,0,0,0
2024-07-02 17:00:00+00:00,805.8669,0,0,0,0
2024-07-02 18:00:00+00:00,827.3026,0,0,0,0
2024-07-02 19:00:00+00:00,833.3484,0,0,0,0
2024-07-02 20:00:00+00:00,801.82245,0,0,0,0
2024-07-02 21:00:00+00:00,771.8062,0,0,0,0
2024-07-02 22:00:00+00:00,732.2883,0,0,0,0
2024-07-02 23:00:00+00:00,641.1463,0,0,0,0
2024-07-03 00:00:00+00:00,572.1802,0,0,0,0
2024-07-03 01:00:00+00:00,278.66095,0,0,0,0
2024-07-03 02:00:00+00:00,24.01627,0,0,0,0
2024-07-03 03:00:00+00:00,0,0,0,0,0
2024-07-03 04:00:00+00:00,0,0,0,0,0
2024-07-03 05:00:00+00:00,0,0,0,0,0
2024-07-03 06:00:00+00:00,0,0,0,0,0
2024-07-03 07:00:00+00:00,0,0,0,0,0
2024-07-03 08:00:00+00:00,0,0,0,0,0
2024-07-03 09:00:00+00:00,0,0,0,0,0
2024-07-03 10:00:00+00:00,0,0,0,0,0
2024-07-03 11:00:00+00:00,0,0,0,0,0
2024-07-03 12:00:00+00:00,35.750717,0,0,0,0
2024-07-03 13:00:00+00:00,377.5962,0,0,0,0
2024-07-03 14:00:00+00:00,587.81757,0,0,0,0
2024-07-03 15:00:00+00:00,705.6532,0,0,0,0
2024-07-03 16:00:00+00:00,772.3727,0,0,0,0
2024-07-03 17:00:00+00:00,812.0735,0,0,0,0
2024-07-03 18:00:00+00:00,825.5561,0,0,0,0
2024-07-03 19:00:00+00:00,812.2743,0,0,0,0
2024-07-03 20:00:00+00:00,498.17303,0.1,0.1,0,0
2024-07-03 21:00:00+00:00,650.4929,0.1,0.1,0,0
2024-07-03 22:00:00+00:00,602.6562,0,0,0,0
2024-07-03 23:00:00+00:00,421.7245,0,0,0,0
2024-07-04 00:00:00+00:00,385.54327,0.3,0.3,0,0
2024-07-04 01:00:00+00:00,283.8021,0,0,0,0
2024-07-04 02:00:00+00:00,24.033844,0,0,0,0
2024-07-04 03:00:00+00:00,0,0,0,0,0
2024-07-04 04:00:00+00:00,0,0,0,0,0
2024-07-04 05:00:00+00:00,0,0,0,0,0
2024-07-04 06:00:00+00:00,0,0,0,0,0
2024-07-04 07:00:00+00:00,0,0,0,0,0
2024-07-04 08:00:00+00:00,0,0,0,0,0
2024-07-04 09:00:00+00:00,0,0,0,0,0
2024-07-04 10:00:00+00:00,0,0,0,0,0
2024-07-04 11:00:00+00:00,0,0,0,0,0
2024-07-04 12:00:00+00:00,24.040014,0,0,0,0
2024-07-04 13:00:00+00:00,344.74588,0,0,0,0
2024-07-04 14:00:00+00:00,432.87466,0,0,0,0
2024-07-04 15:00:00+00:00,502.74655,0,0,0,0
2024-07-04 16:00:00+00:00,526.0487,0,0,0,0
2024-07-04 17:00:00+00:00,513.4202,0,0,0,0
2024-07-04 18:00:00+00:00,617.86444,0,0,0,0
2024-07-04 19:00:00+00:00,663.7222,0,0,0,0
2024-07-04 20:00:00+00:00,741.5944,0,0,0,0
2024-07-04 21:00:00+00:00,777.3937,0,0,0,0
2024-07-04 22:00:00+00:00,778.3552,0,0,0,0
2024-07-04 23:00:00+00:00,713.48224,0,0,0,0
2024-07-05 00:00:00+00:00,594.4924,0,0,0,0
2024-07-05 01:00:00+00:00,344.83804,0,0,0,0
2024-07-05 02:00:00+00:00,24.062672,0,0,0,0
2024-07-05 03:00:00+00:00,0,0,0,0,0
2024-07-05 04:00:00+00:00,0,0,0,0,0
2024-07-05 05:00:00+00:00,0,0,0,0,0
2024-07-05 06:00:00+00:00,0,0,0,0,0
2024-07-05 07:00:00+00:00,0,0,0,0,0
2024-07-05 08:00:00+00:00,0,0,0,0,0
2024-07-05 09:00:00+00:00,0,0,0,0,0
2024-07-05 10:00:00+00:00,0,0,0,0,0
2024-07-05 11:00:00+00:00,0,0,0,0,0
2024-07-05 12:00:00+00:00,24.254673,0,0,0,0
2024-07-05 13:00:00+00:00,377.85687,0,0,0,0
2024-07-05 14:00:00+00:00,563.9808,0,0,0,0
2024-07-05 15:00:00+00:00,574.61743,0,0,0,0
2024-07-05 16:00:00+00:00,740.98456,0,0,0,0
2024-07-05 17:00:00+00:00,792.78516,0,0,0,0
2024-07-05 18:00:00+00:00,825.2138,0,0,0,0
2024-07-05 19:00:00+00:00,845.0309,0,0,0,0
2024-07-05 20:00:00+00:00,837.3683,0,0,0,0
2024-07-05 21:00:00+00:00,767.2009,0,0,0,0
2024-07-05 22:00:00+00:00,753.21936,0,0,0,0
2024-07-05 23:00:00+00:00,699.9831,0,0,0,0
2024-07-06 00:00:00+00:00,569.72394,0,0,0,0
2024-07-06 01:00:00+00:00,314.73828,0,0,0,0
2024-07-06 02:00:00+00:00,24.104424,0,0,0,0
2024-07-06 03:00:00+00:00,0,0,0,0,0
2024-07-06 04:00:00+00:00,0,0,0,0,0
2024-07-06 05:00:00+00:00,0,0,0,0,0
2024-07-06 06:00:00+00:00,0,0,0,0,0
2024-07-06 07:00:00+00:00,0,0,0,0,0
2024-07-06 08:00:00+00:00,0,0,0,0,0
2024-07-06 09:00:00+00:00,0,0,0,0,0
2024-07-06 10:00:00+00:00,0,0,0,0,0
2024-07-06 11:00:00+00:00,0,0,0,0,0
2024-07-06 12:00:00+00:00,12.238524,0,0,0,0
2024-07-06 13:00:00+00:00,298.33298,0,0,0,0
2024-07-06 14:00:00+00:00,513.1849,0,0,0,0
2024-07-06 15:00:00+00:00,602.7339,0,0,0,0
2024-07-06 16:00:00+00:00,503.37054,0,0,0,0
2024-07-06 17:00:00+00:00,478.95926,0,0,0,0
2024-07-06 18:00:00+00:00,357.0914,0,0,0,0
2024-07-06 19:00:00+00:00,182.20909,0,0,0,0
2024-07-06 20:00:00+00:00,265.28745,0,0,0,0
2024-07-06 21:00:00+00:00,441.9843,0,0,0,0
2024-07-06 22:00:00+00:00,355.47675,0.7,0.7,0,0
2024-07-06 23:00:00+00:00,160.25223,0.1,0.1,0,0
2024-07-07 00:00:00+00:00,169.23692,0,0,0,0
2024-07-07 01:00:00+00:00,91.50773,0,0,0,0
2024-07-07 02:00:00+00:00,12.079499,0,0,0,0
2024-07-07 03:00:00+00:00,0,0,0,0,0
2024-07-07 04:00:00+00:00,0,0,0,0,0
2024-07-07 05:00:00+00:00,0,0,0,0,0
2024-07-07 06:00:00+00:00,0,0,0,0,0
2024-07-07 07:00:00+00:00,0,0,0,0,0
2024-07-07 08:00:00+00:00,0,0,0,0,0
2024-07-07 09:00:00+00:00,0,0,0,0,0
2024-07-07 10:00:00+00:00,0,0,0,0,0
2024-07-07 11:00:00+00:00,0,0,0,0,0
2024-07-07 12:00:00+00:00,12.353502,0,0,0,0
2024-07-07 13:00:00+00:00,316.11703,0,0,0,0
2024-07-07 14:00:00+00:00,396.7871,0,0,0,0
2024-07-07 15:00:00+00:00,507.1416,0,0,0,0
2024-07-07 16:00:00+00:00,681.63855,0,0,0,0
2024-07-07 17:00:00+00:00,548.5863,0,0,0,0
2024-07-07 18:00:00+00:00,397.87424,0,0,0,0
2024-07-07 19:00:00+00:00,489.0626,0,0,0,0
2024-07-07 20:00:00+00:00,747.08453,0,0,0,0
2024-07-07 21:00:00+00:00,571.2341,0.8,0.8,0,0
2024-07-07 22:00:00+00:00,294.71683,0.2,0.2,0,0
2024-07-07 23:00:00+00:00,109.66808,0.1,0.1,0,0
2024-07-08 00:00:00+00:00,72.21402,0,0,0,0
2024-07-08 01:00:00+00:00,20.373175,0.1,0.1,0,0
2024-07-08 02:00:00+00:00,0,0.2,0.2,0,0
2024-07-08 03:00:00+00:00,0,0,0,0,0
2024-07-08 04:00:00+00:00,0,0,0,0,0
2024-07-08 05:00:00+00:00,0,0,0,0,0
2024-07-08 06:00:00+00:00,0,0,0,0,0
2024-07-08 07:00:00+00:00,0,0,0,0,0
2024-07-08 08:00:00+00:00,0,0,0,0,0
2024-07-08 09:00:00+00:00,0,0,0,0,0
2024-07-08 10:00:00+00:00,0,0,0,0,0
2024-07-08 11:00:00+00:00,0,1.7,1.7,0,0
2024-07-08 12:00:00+00:00,0,3.2,3.2,0,0
2024-07-08 13:00:00+00:00,0,9.9,9.9,0,0
2024-07-08 14:00:00+00:00,0,11.5,11.5,0,0
2024-07-08 15:00:00+00:00,0,15.2,15.2,0,0
2024-07-08 16:00:00+00:00,0,12.9,12.9,0,0
2024-07-08 17:00:00+00:00,0,5.5,5.5,0,0
2024-07-08 18:00:00+00:00,8.336327,7.6,7.6,0,0
2024-07-08 19:00:00+00:00,5.0642533,3.4,3.4,0,0
2024-07-08 20:00:00+00:00,67.645775,2.4,2.4,0,0
2024-07-08 21:00:00+00:00,324.19843,0.9,0.9,0,0
2024-07-08 22:00:00+00:00,475.85538,0.2,0.2,0,0
2024-07-08 23:00:00+00:00,648.0864,0,0,0,0
2024-07-09 00:00:00+00:00,475.96695,0,0,0,0
2024-07-09 01:00:00+00:00,367.56747,0,0,0,0
2024-07-09 02:00:00+00:00,24.306461,0,0,0,0
2024-07-09 03:00:00+00:00,0,0,0,0,0
2024-07-09 04:00:00+00:00,0,0,0,0,0
2024-07-09 05:00:00+00:00,0,0,0,0,0
2024-07-09 06:00:00+00:00,0,0,0,0,0
2024-07-09 07:00:00+00:00,0,0,0,0,0
2024-07-09 08:00:00+00:00,0,0,0,0,0
2024-07-09 09:00:00+00:00,0,0,0,0,0
2024-07-09 10:00:00+00:00,0,0,0,0,0
2024-07-09 11:00:00+00:00,0,0,0,0,0
2024-07-09 12:00:00+00:00,25.189829,0,0,0,0
2024-07-09 13:00:00+00:00,305.21027,0,0,0,0
2024-07-09 14:00:00+00:00,553.5296,0,0,0,0
2024-07-09 15:00:00+00:00,709.85364,0,0,0,0
2024-07-09 16:00:00+00:00,777.54565,0,0,0,0
2024-07-09 17:00:00+00:00,806.44507,0,0,0,0
2024-07-09 18:00:00+00:00,765.2223,0,0,0,0
2024-07-09 19:00:00+00:00,794.3247,0,0,0,0
2024-07-09 20:00:00+00:00,805.6827,0,0,0,0
2024-07-09 21:00:00+00:00,757.36285,0,0,0,0
2024-07-09 22:00:00+00:00,706.02185,0,0,0,0
2024-07-09 23:00:00+00:00,648.36346,0,0,0,0
2024-07-10 00:00:00+00:00,486.39075,0,0,0,0
2024-07-10 01:00:00+00:00,353.23267,0,0,0,0
2024-07-10 02:00:00+00:00,24.40117,0,0,0,0
2024-07-10 03:00:00+00:00,0,0,0,0,0
2024-07-10 04:00:00+00:00,0,0,0,0,0
2024-07-10 05:00:00+00:00,0,0,0,0,0
2024-07-10 06:00:00+00:00,0,0,0,0,0
2024-07-10 07:00:00+00:00,0,0,0,0,0
2024-07-10 08:00:00+00:00,0,0,0,0,0
2024-07-10 09:00:00+00:00,0,0,0,0,0
2024-07-10 10:00:00+00:00,0,0,0,0,0
2024-07-10 11:00:00+00:00,0,0,0,0,0
2024-07-10 12:00:00+00:00,25.440542,0,0,0,0
2024-07-10 13:00:00+00:00,376.55136,0,0,0,0
2024-07-10 14:00:00+00:00,400.64722,0,0,0,0
2024-07-10 15:00:00+00:00,675.3297,0,0,0,0
2024-07-10 16:00:00+00:00,734.51105,0,0,0,0
2024-07-10 17:00:00+00:00,825.2477,0,0,0,0
2024-07-10 18:00:00+00:00,675.89276,0,0,0,0
2024-07-10 19:00:00+00:00,622.29407,0,0,0,0
2024-07-10 20:00:00+00:00,636.1718,0,0,0,0
2024-07-10 21:00:00+00:00,734.86505,0,0,0,0
2024-07-10 22:00:00+00:00,716.8266,0,0,0,0
2024-07-10 23:00:00+00:00,565.9394,0,0,0,0
2024-07-11 00:00:00+00:00,526.90356,0,0,0,0
2024-07-11 01:00:00+00:00,354.3862,0,0,0,0
2024-07-11 02:00:00+00:00,24.511423,0,0,0,0
2024-07-11 03:00:00+00:00,0,0,0,0,0
2024-07-11 04:00:00+00:00,0,0,0,0,0
2024-07-11 05:00:00+00:00,0,0,0,0,0
2024-07-11 06:00:00+00:00,0,0,0,0,0
2024-07-11 07:00:00+00:00,0,0,0,0,0
2024-07-11 08:00:00+00:00,0,0,0,0,0
2024-07-11 09:00:00+00:00,0,0,0,0,0
2024-07-11 10:00:00+00:00,0,0,0,0,0
2024-07-11 11:00:00+00:00,0,0,0,0,0
2024-07-11 12:00:00+00:00,12.850018,0,0,0,0
2024-07-11 13:00:00+00:00,358.1656,0,0,0,0
2024-07-11 14:00:00+00:00,572.4066,0,0,0,0
2024-07-11 15:00:00+00:00,705.6047,0,0,0,0
2024-07-11 16:00:00+00:00,761.9854,0,0,0,0
2024-07-11 17:00:00+00:00,748.3984,0,0,0,0
2024-07-11 18:00:00+00:00,688.7536,0,0,0,0
2024-07-11 19:00:00+00:00,746.2081,0,0,0,0
2024-07-11 20:00:00+00:00,667.5992,0,0,0,0
2024-07-11 21:00:00+00:00,760.0347,0,0,0,0
2024-07-11 22:00:00+00:00,648.30664,0.1,0.1,0,0
2024-07-11 23:00:00+00:00,566.3136,0,0,0,0
2024-07-12 00:00:00+00:00,250.05223,0,0,0,0
2024-07-12 01:00:00+00:00,340.23853,0,0,0,0
2024-07-12 02:00:00+00:00,12.31781,0,0,0,0
2024-07-12 03:00:00+00:00,0,0,0,0,0
2024-07-12 04:00:00+00:00,0,0,0,0,0
2024-07-12 05:00:00+00:00,0,0,0,0,0
2024-07-12 06:00:00+00:00,0,0,0,0,0
2024-07-12 07:00:00+00:00,0,0,0,0,0
2024-07-12 08:00:00+00:00,0,0,0,0,0
2024-07-12 09:00:00+00:00,0,0,0,0,0
2024-07-12 10:00:00+00:00,0,0,0,0,0
2024-07-12 11:00:00+00:00,0,0,0,0,0
2024-07-12 12:00:00+00:00,12.985148,0,0,0,0
2024-07-12 13:00:00+00:00,226.37372,0,0,0,0
2024-07-12 14:00:00+00:00,275.68,3.8,3.8,0,0
2024-07-12 15:00:00+00:00,0,0.1,0.1,0,0
2024-07-12 16:00:00+00:00,78.68788,0.1,0.1,0,0
2024-07-12 17:00:00+00:00,69.5391,0.3,0.3,0,0
2024-07-12 18:00:00+00:00,144.0875,0.2,0.2,0,0
2024-07-12 19:00:00+00:00,423.9595,0.2,0.2,0,0
2024-07-12 20:00:00+00:00,356.3054,0.1,0.1,0,0
